"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","joao-MacPro",,,,"User:","joao"
"Cmdline:","dstat -a -v --output ./dstat_8_thread.csv",,,,"Date:","13 May 2019 18:30:03 WEST"
"total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,
0.250,1.418,98.331,0,0,0,0,1872,2319,0,0,1533,2079,1,0,13,7071891456,20756054016,2211676160,34147725312,0,0,0,0,1533,2079,0.292,1.418,98.290,0,0
0.250,0.334,99.416,0,0,0,20480,93,595,0,0,1315,2190,1,0,14,7070892032,20757053440,2211676160,34147725312,0,0,0,20480,1315,2190,0.209,0.334,99.458,0,0
0.292,1.167,98.541,0,0,0,12288,0,252,0,0,1529,2126,0,0,8,7071014912,20756901888,2211676160,34147737600,0,0,0,12288,1529,2126,0.292,1.167,98.541,0,0
0.209,1.086,98.706,0,0,0,0,1248,1500,0,0,1485,2073,0,0,13,7071285248,20756631552,2211676160,34147737600,0,0,0,0,1485,2073,0.209,1.086,98.706,0,0
0.375,1.334,98.291,0,0,0,131072,624,1128,0,0,1625,2286,0,0,13,7071883264,20756033536,2211676160,34147737600,0,0,0,131072,1627,2290,0.375,1.334,98.291,0,0
0.417,1.209,98.374,0,0,0,0,1872,2376,0,0,1584,2265,1,0,13,7072190464,20755726336,2211676160,34147737600,0,0,0,0,1585,2267,0.417,1.209,98.374,0,0
0.501,0.167,99.332,0,0,0,16384,64,568,0,0,1271,1928,1,0,13,7071285248,20756631552,2211676160,34147737600,0,0,0,16384,1269,1922,0.584,0.167,99.249,0,0
1.715,2.176,95.230,0.879,0,0,65683456,18446744073709522944,18446744073709522944,0,0,5965,8244,0,1,50,7065481216,20767940608,2211676160,34147807232,0,0,0,66371584,5967,8251,1.674,2.176,95.272,0.879,0
0.250,1.711,94.199,3.840,0,0,260997120,1328,1538,0,0,2688,2475,0,1,13,7065382912,20768038912,2211676160,34147807232,0,0,0,260997120,2685,2468,0.251,1.712,94.196,3.841,0
2.714,2.463,91.148,3.674,0,16384,130273280,624,834,0,0,7642,13822,2,0,88,6475100160,21359161344,2211688448,34147487744,0,0,16384,129585152,7655,13886,2.751,2.543,91.038,3.668,0
3.284,2.695,93.516,0.505,0,0,4337664,18446744073709531136,18446744073709500416,0,0,9153,17700,1,0,104,6449942528,21389488128,2211692544,34147287040,0,0,0,4337664,9140,17636,3.211,2.619,93.663,0.507,0
0.333,0.584,99.083,0,0,0,20480,80,150,0,0,1293,2082,0,0,6,6448959488,21390471168,2211692544,34147287040,0,0,0,20480,1295,2082,0.333,0.583,99.084,0,0
0.375,1.125,98.501,0,0,0,4096,0,0,0,0,1346,1937,0,0,12,6447681536,21391745024,2211692544,34147291136,0,0,0,4096,1344,1937,0.375,1.125,98.501,0,0
0.626,1.335,98.039,0,0,0,602112,1248,1458,0,0,1589,2675,0,0,11,6447910912,21391515648,2211692544,34147291136,0,0,0,602112,1591,2689,0.626,1.335,98.039,0,0
1.499,1.832,96.669,0,0,0,90112,18446744073709551616,18446744073709541376,0,0,3811,6695,0,0,50,6360784896,21479436288,2211692544,34147074048,0,0,0,90112,3809,6681,1.499,1.832,96.669,0,0
14.435,11.172,74.059,0.335,0,0,2703360,1920,18446744073709547520,0,0,28123,69233,8,0,1519,6398939136,21883949056,2211696640,33706618880,0,0,0,2703360,28123,69233,14.525,11.218,73.922,0.335,0
20.644,6.185,72.294,0.878,0,0,54493184,320,320,0,0,15306,31751,0,1,551,6512893952,21560066048,2211704832,33915654144,0,0,0,55115776,15308,31751,20.585,6.138,72.401,0.877,0
6.773,4.849,84.239,4.139,0,0,179703808,1264,1200,0,0,13437,30822,3,0,427,6525648896,21547073536,2211737600,33915633664,0,0,0,179183616,13456,30877,6.773,4.849,84.197,4.181,0
7.535,3.014,88.196,1.256,0,0,5193728,1248,1248,0,0,6242,17373,10,2,132,6526406656,21545046016,2211762176,33916149760,0,0,0,5091328,6222,17334,7.625,3.058,88.102,1.215,0
17.645,11.524,63.191,7.640,0,0,25767936,624,2807,0,0,25782,70538,20,2,687,6793613312,21275721728,2211799040,33916870656,0,0,0,25772032,25864,70637,17.741,11.547,63.085,7.627,0
16.419,9.037,62.495,12.049,0,53248,117125120,2032,11854,0,0,24595,68912,8,2,675,6936010752,21027303424,2211864576,34018103296,0,0,53248,117121024,24522,68832,16.313,9.006,62.617,12.065,0
31.074,10.821,44.211,13.895,0,7700480,99823616,560,21663,0,0,24152,78172,2,6,667,7325581312,20520292352,2211872768,34125815808,0,0,7700480,100511744,24168,78139,31.003,10.826,44.229,13.943,0
33.461,14.243,41.794,10.502,0,16384,147759104,320,20269,0,0,26663,110908,20,12,776,7586402304,20017033216,2211880960,34360066048,0,0,16384,147070976,26652,110998,33.616,14.261,41.638,10.484,0
53.113,16.264,20.288,10.335,0,7061504,121839616,1488,14051,0,0,29477,98844,17,12,845,8157040640,19299323904,2211905536,34497429504,0,0,7061504,121839616,29467,98844,53.053,16.285,20.356,10.305,0
46.763,10.284,26.196,16.758,0,2736128,177438720,1104,30469,0,0,20355,83875,13,12,476,8314507264,18905923584,2211926016,34720100352,0,0,2736128,178749440,20381,83844,46.827,10.195,26.142,16.836,0
56.168,7.747,16.337,19.747,0,3702784,191283200,2272,24767,0,0,18035,82975,30,9,366,8491618304,18706821120,2211926016,34735861760,0,0,3735552,189972480,18026,82993,56.123,7.770,16.385,19.721,0
71.227,13.339,7.525,7.909,0,3145728,144809984,320,19078,0,0,19324,58694,42,15,441,9048862720,17808293888,2211942400,35068477440,0,0,4161536,144809984,19324,58703,71.179,13.410,7.493,7.918,0
79.279,11.619,5.663,3.440,0,1572864,218050560,304,11715,0,0,17093,58389,40,20,281,9328623616,17412448256,2211954688,35177807872,0,0,524288,218050560,17110,58424,79.393,11.547,5.647,3.413,0
79.277,14.638,3.234,2.851,0,13139968,127156224,1328,16526,0,0,20772,49646,55,9,610,9796272128,16786407424,2211975168,35330449408,0,0,13139968,127942656,20751,49572,79.277,14.638,3.234,2.851,0
84.010,8.460,3.469,4.061,0,7634944,135639040,864,12670,0,0,18411,43669,30,8,359,10053185536,16403935232,2211995648,35447922688,0,0,7634944,135639040,18394,43645,84.071,8.428,3.456,4.046,0
88.211,8.758,1.684,1.347,0,12058624,105824256,2032,13323,0,0,17694,39958,28,16,286,10362413056,16137150464,2212003840,35401084928,0,0,12107776,105209856,17742,40011,88.171,8.809,1.678,1.342,0
82.032,11.587,3.610,2.771,0,2949120,147714048,80,10845,0,0,18479,40950,37,9,384,10854735872,15467368448,2212024320,35573223424,0,0,2899968,147542016,18440,40903,82.048,11.547,3.624,2.781,0
84.783,13.378,1.380,0.460,0,0,75436032,80,11399,0,0,18355,43342,51,0,424,11216158720,15102754816,2212073472,35573563392,0,0,0,75436032,18368,43383,84.725,13.428,1.385,0.462,0
87.738,9.641,2.537,0.085,0,0,5033984,3158,10054,0,0,17386,42680,40,0,427,11521527808,14849056768,2212098048,35517239296,0,0,0,5033984,17367,42618,87.784,9.604,2.527,0.084,0
92.092,5.523,2.343,0.042,0,0,2859008,864,7502,0,0,13632,28279,42,0,239,11779764224,14667304960,2212102144,35435417600,0,0,0,2859008,13630,28281,92.024,5.542,2.393,0.042,0
91.712,6.857,1.430,0,0,0,692224,19966,27367,0,0,12439,24582,43,0,207,12106883072,14358953984,2212102144,35408035840,0,0,0,692224,12441,24596,91.702,6.873,1.425,0,0
90.768,6.840,2.392,0,0,0,606208,25326,35133,0,0,12130,25597,34,0,199,12450738176,14007377920,2212106240,35408134144,0,0,0,606208,12127,25616,90.806,6.843,2.351,0,0
90.798,6.639,2.563,0,0,0,794624,78032,85201,0,0,11403,27109,52,0,229,12779335680,13670559744,2212114432,35408289792,0,0,0,794624,11417,27107,90.840,6.597,2.563,0,0
93.719,4.992,1.248,0.042,0,0,425984,56357,60817,0,0,10874,20144,41,0,113,13071519744,13371183104,2212114432,35408601088,0,0,0,425984,10860,20101,93.695,5.010,1.253,0.042,0
93.889,4.563,1.549,0,0,0,827392,109609,116381,0,0,11810,21819,43,0,115,13071437824,13363978240,2212167680,35408683008,0,0,0,827392,11822,21886,93.889,4.563,1.549,0,0
89.423,6.026,4.551,0,0,0,966656,131350,136113,0,0,12365,27154,36,0,142,13117857792,13285171200,2212294656,35435876352,0,0,0,966656,12355,27107,89.463,6.003,4.534,0,0
87.932,5.907,6.160,0,0,4096,704512,189056,194406,0,0,12960,30887,41,0,96,13178589184,13164961792,2212352000,35490971648,0,0,4096,704512,12966,30909,87.938,5.905,6.158,0,0
90.860,4.948,4.067,0.126,0,0,1191936,155682,158200,0,0,12705,28054,34,0,82,12966985728,13366095872,2212372480,35500363776,0,0,0,1191936,12709,28084,90.818,4.948,4.109,0.126,0
85.246,4.960,9.290,0.504,0,0,2953216,194273,196817,0,0,14433,32481,14,1,149,12891807744,13394624512,2212556800,35545944064,0,0,0,2953216,14432,32646,85.078,5.002,9.374,0.546,0
16.950,3.232,76.627,3.191,0,8192,4243456,181153,183362,0,0,11537,42935,5,1,93,12913610752,13331181568,2212810752,35585822720,0,0,8192,4288512,11527,42735,16.819,3.239,76.786,3.156,0
17.440,3.770,76.512,2.278,0,0,3903488,320540,321938,0,0,11364,48164,3,1,73,12988604416,13198475264,2212933632,35641901056,0,0,0,3858432,11365,48162,17.447,3.730,76.544,2.279,0
16.242,4.050,77.954,1.754,0,0,2859008,296435,296630,0,0,11736,62349,4,0,76,12759191552,13276893184,2212978688,35790168064,0,0,0,2859008,11736,62352,16.264,4.087,77.898,1.751,0
12.971,5.429,81.185,0.414,0,0,1523712,33074,33975,0,0,12990,71614,4,0,160,12546965504,13192712192,2213167104,36082061312,0,0,0,1523712,13017,71652,12.977,5.431,81.177,0.415,0
10.710,3.528,85.264,0.498,0,0,1990656,1248,5293,0,0,11805,64938,5,0,117,12544954368,12967051264,2213232640,36304846848,0,0,0,1990656,11778,64931,10.747,3.485,85.270,0.498,0
10.191,4.184,85.170,0.456,0,0,1855488,624,2049,0,0,10707,55777,5,0,109,12501762048,12781039616,2213298176,36529700864,0,0,0,1855488,10708,55740,10.116,4.187,85.240,0.456,0
8.128,3.251,88.620,0,0,0,0,1872,2067,0,0,7385,38811,3,0,47,12511883264,12575191040,2213298176,36723081216,0,0,0,0,7388,38831,8.108,3.285,88.607,0,0
5.158,4.077,86.980,3.785,0,0,157495296,18446744073709504512,18446744073709492224,0,0,10133,29932,1,2,73,12483112960,12498927616,2213310464,36832813056,0,0,0,158806016,10127,29882,5.127,4.085,86.953,3.835,0
2.043,1.792,85.286,10.880,0,0,258007040,34561,30618,0,0,8347,16958,1,3,92,12459716608,12523909120,2213310464,36832612352,0,0,0,256696320,8348,16960,2.043,1.751,85.321,10.884,0
1.461,1.210,86.018,11.311,0,0,249982976,2669,18446744073709543424,0,0,6524,13100,1,3,60,12456878080,12527046656,2213310464,36832624640,0,0,0,249982976,6524,13100,1.460,1.252,85.982,11.306,0
4.073,3.408,81.712,10.806,0,0,218959872,18446744073709420544,18446744073709379584,0,0,10447,23866,0,8,102,12435668992,12561195008,2213310464,36832514048,0,0,0,220082176,10447,23866,4.075,3.368,81.705,10.852,0
17.650,5.688,61.982,14.680,0,65536,140513280,18446744073709449216,18446744073709455360,0,0,20415,60961,7,1,353,11844169728,13147111424,2213384192,36848201728,0,0,65536,139395072,20431,61047,17.718,5.683,61.972,14.626,0
12.078,8.742,76.943,2.238,0,16384,16379904,151174,97669,0,0,33838,70322,4,0,451,8935706624,16063127552,2213441536,36857196544,0,0,16384,16375808,33831,70255,12.046,8.791,76.965,2.198,0
7.809,8.358,80.540,3.293,0,0,28073984,199747,246911,0,0,12337,30964,3,0,189,8914255872,16088084480,2213445632,36857282560,0,0,0,28073984,12329,30997,7.848,8.312,80.549,3.291,0
10.408,5.579,81.057,2.956,0,0,15978496,18446744073709164544,18446744073709166592,0,0,15015,36612,4,0,106,8910213120,16602435584,2213478400,36360740864,0,0,0,15978496,15013,36566,10.333,5.625,81.083,2.958,0
9.242,5.162,83.514,2.082,0,16384,14741504,18446744073708904448,18446744073708851200,0,0,16915,38946,3,1,293,8093331456,17909940224,2213507072,35894714368,0,0,16384,14741504,16917,38955,9.280,5.160,83.521,2.039,0
6.515,4.750,87.852,0.883,0,0,7118848,18446744073709252608,18446744073709221888,0,0,13435,27052,2,0,171,8060624896,18201272320,2213507072,35654082560,0,0,0,7118848,13432,27035,6.473,4.750,87.852,0.925,0
6.536,4.080,88.343,1.041,0,16384,6512640,18446744073709522944,18446744073709467648,0,0,14558,27565,5,0,176,7315652608,18950598656,2213523456,35653468160,0,0,16384,6512640,14558,27563,6.578,4.080,88.301,1.041,0
2.796,2.421,94.240,0.543,0,0,4739072,18446744073709527040,18446744073709518848,0,0,5424,10818,0,0,58,7289573376,19227856896,2213523456,35412226048,0,0,0,4739072,5424,10818,2.752,2.377,94.329,0.542,0
0.334,0.334,99.166,0.167,0,0,12288,1328,1328,0,0,1400,2146,1,0,13,7290126336,19227299840,2213523456,35412230144,0,0,0,12288,1401,2148,0.333,0.375,99.125,0.167,0
0.583,1.207,98.211,0,0,0,0,624,693,0,0,2432,2756,0,0,36,7291002880,19226296320,2213523456,35412234240,0,0,0,0,2431,2754,0.624,1.165,98.211,0,0
0.459,1.251,98.291,0,0,0,0,1872,1872,0,0,1631,2432,0,0,13,7290249216,19227049984,2213523456,35412234240,0,0,0,0,1631,2432,0.417,1.251,98.332,0,0
2.879,3.004,93.826,0.292,0,0,3346432,18446744073709549568,18446744073709535232,0,0,7012,12493,4,0,109,7235043328,19739660288,2213527552,34961555456,0,0,0,3346432,7085,12709,2.920,3.004,93.784,0.292,0
11.333,5.812,79.411,3.445,0,0,65060864,18446744073709277184,18446744073709330432,0,0,16969,34833,1,2,617,7237521408,19662041088,2213539840,35043540992,0,0,0,65679360,16897,34652,11.342,5.858,79.352,3.448,0
4.519,2.218,91.799,1.464,0,16384,23068672,1741,1741,0,0,9748,23577,2,0,176,6558523392,20343742464,2213552128,35043139584,0,0,16384,22450176,9748,23544,4.513,2.173,91.851,1.463,0
10.990,5.391,79.106,4.513,0,0,18714624,18446744073709336576,18446744073709254656,0,0,14951,33394,2,2,207,6547783680,20357111808,2213875712,35043844096,0,0,0,18714624,14950,33392,11.000,5.437,79.046,4.517,0
19.208,16.780,61.073,2.939,0,0,8003584,2079,3902,0,0,33067,92782,5,1,1273,7107842048,19795812352,2213937152,35044118528,0,0,0,8003584,33106,92872,19.173,16.830,61.057,2.940,0
20.250,6,69.875,3.875,0,0,144580608,18446744073709549568,1024,0,0,16730,51144,6,0,422,7183863808,19568533504,2214027264,35186888704,0,0,0,144580608,16691,51057,20.325,5.956,69.846,3.873,0
27.833,7.333,54.208,10.625,0,0,154763264,448,16537,0,0,14966,70745,8,5,329,7375310848,19446562816,2214105088,35117780992,0,0,0,155484160,14971,71049,27.852,7.369,54.122,10.658,0
34.409,6.790,46.773,12.028,0,9109504,131350528,1488,13167,0,0,17349,66902,8,8,404,7511912448,19311988736,2214227968,35112308736,0,0,9175040,130629632,17352,66649,34.438,6.753,46.812,11.997,0
46.102,8.470,31.353,14.075,0,10534912,109707264,864,9894,0,0,16630,61295,23,5,418,7667142656,19128250368,2214338560,35137728512,0,0,10469376,109707264,16632,61294,46.215,8.495,31.245,14.045,0
62.251,9.087,23.652,5.011,0,3506176,83959808,2192,15803,0,0,16390,55071,14,6,376,8091754496,18582753280,2214477824,35253579776,0,0,3506176,85270528,16414,55171,62.234,9.048,23.704,5.013,0
69.231,8.453,17.075,5.241,0,0,85291008,0,7110,0,0,17482,57897,35,0,277,8343875584,18244616192,2214707200,35337043968,0,0,0,83980288,17448,57744,69.315,8.453,16.991,5.241,0
77.617,9.957,11.957,0.468,0,0,4878336,64,4218,0,0,21490,55212,19,0,525,8552591360,18192433152,2214731776,35179913216,0,0,0,4878336,21502,55303,77.607,9.919,12.005,0.468,0
75.179,7.615,16.281,0.926,0,7716864,36241408,1994,17631,0,0,13807,45307,29,1,196,8813199360,17825529856,2214748160,35279179776,0,0,7716864,37552128,13800,45263,75.168,7.660,16.246,0.926,0
81.719,6.824,10.531,0.927,0,0,74268672,864,12678,0,0,15252,36276,32,1,281,9118523392,17511444480,2214801408,35281932288,0,0,0,73125888,15258,36255,81.650,6.860,10.564,0.926,0
71.351,6.753,20.386,1.510,0,0,111521792,41936,50242,0,0,11492,43626,20,0,163,9427845120,16977612800,2214858752,35497037824,0,0,0,111353856,11482,43650,71.393,6.669,20.428,1.510,0
58.498,5.917,35.124,0.462,0,0,4194304,51288,57625,0,0,11978,36154,7,0,233,9697669120,16834351104,2214944768,35366592512,0,0,0,4194304,11977,36104,58.361,5.966,35.210,0.462,0
32.048,3.529,64.341,0.082,0,0,303104,117623,125443,0,0,7129,21932,18,0,57,9815244800,16709976064,2214965248,35366662144,0,0,0,303104,7130,21970,32.130,3.488,64.300,0.082,0
42.156,5.993,51.727,0.125,0,0,1376256,176081,182475,0,0,12636,43702,8,0,193,9427935232,17012367360,2214993920,35448016896,0,0,0,1376256,12635,43665,42.072,6.034,51.769,0.125,0
43.482,3.249,53.269,0,0,0,143360,26234,28441,0,0,8834,27228,14,0,94,9608351744,16828198912,2215047168,35448868864,0,0,0,143360,8834,27229,43.476,3.210,53.314,0,0
26.083,2.125,71.542,0.250,0,0,704512,104985,107990,0,0,7273,14903,4,0,33,9651638272,16785268736,2215079936,35448967168,0,0,0,704512,7275,14909,26.020,2.123,71.607,0.250,0
5.102,1.825,92.659,0.415,0,0,1224704,101788,105660,0,0,8995,18945,5,0,141,9466511360,16963039232,2215190528,35455971328,0,0,0,1224704,8996,18987,5.064,1.868,92.653,0.415,0
4.368,2.704,92.679,0.250,0,0,847872,0,3082,0,0,7182,30322,2,0,62,9466904576,16894074880,2215194624,35523141632,0,0,0,847872,7183,30320,4.400,2.698,92.653,0.249,0
5.191,2.741,91.985,0.083,0,0,749568,1248,3275,0,0,5409,34733,3,0,19,9468182528,16792424448,2215198720,35620831232,0,0,0,749568,5408,34721,5.200,2.745,91.972,0.083,0
5.390,3.109,91.501,0,0,0,20480,624,2454,0,0,5184,33485,2,0,19,9450184704,16635793408,2215198720,35793035264,0,0,0,20480,5181,33477,5.344,3.065,91.591,0,0
5.274,3.115,91.611,0,0,0,0,1872,5006,0,0,5012,32361,1,0,19,9449680896,16457269248,2215198720,35969875968,0,0,0,0,5018,32361,5.313,3.113,91.573,0,0
4.398,1.867,93.568,0.166,0,0,831488,0,1652,0,0,6520,26496,5,0,73,9449512960,16358649856,2215235584,36066885632,0,0,0,831488,6526,26507,4.360,1.910,93.563,0.166,0
3.862,2.284,93.563,0.291,0,0,1585152,0,1400,0,0,5893,14222,1,0,87,9419100160,16345120768,2215268352,36109361152,0,0,0,1585152,5881,14183,3.907,2.286,93.516,0.291,0
2.121,1.663,96.216,0,0,0,24576,1248,3144,0,0,4424,6757,0,0,54,9422426112,16341794816,2215268352,36109361152,0,0,0,24576,4424,6757,2.117,1.619,96.264,0,0
3.744,2.745,88.644,4.867,0,0,186200064,145545,18446744073709539328,0,0,9623,14544,0,2,115,9396961280,16375967744,2215272448,36109332480,0,0,0,186200064,9623,14544,3.711,2.752,88.657,4.879,0
1.796,2.047,89.223,6.934,0,0,226734080,18446744073709291520,18446744073709291520,0,0,5454,9135,0,2,31,9396469760,16381775872,2215272448,36109320192,0,0,0,226734080,5455,9142,1.796,2.047,89.223,6.934,0
8.577,1.967,82.803,6.653,0,49152,130846720,80,332,0,0,12303,32015,3,1,209,9105240064,16679776256,2215288832,36108435456,0,0,49152,130846720,12312,32030,8.574,2.008,82.769,6.650,0
6.026,6.995,86.051,0.927,0,0,8593408,18446744073709420544,18446744073709500416,0,0,19630,35794,3,0,245,7455002624,18338701312,2215337984,36108120064,0,0,0,8593408,19632,35878,6.016,6.984,86.075,0.926,0
3.931,3.430,91.510,1.129,0,0,5140480,18446744073709422592,18446744073709422592,0,0,7684,17215,1,0,47,7453503488,18347765760,2215342080,36108107776,0,0,0,5140480,7675,17116,3.933,3.389,91.548,1.130,0
2.298,1.672,95.779,0.251,0,0,1925120,8232,18446744073709547520,0,0,6832,11992,2,2,80,7273291776,18529423360,2215342080,36107825152,0,0,0,1925120,6831,11993,2.342,1.673,95.734,0.251,0
5.006,3.755,90.029,1.210,0,0,8212480,18446744073709541376,18446744073709522944,0,0,10374,20543,1,0,160,7142408192,19209015296,2215370752,35569401856,0,0,0,8212480,10375,20541,5,3.750,90.042,1.208,0
1.042,1.667,97.208,0.083,0,0,765952,48,18446744073709545472,0,0,2541,4758,0,0,34,7122169856,19417419776,2215383040,35385278464,0,0,0,765952,2539,4754,1.042,1.667,97.208,0.083,0
0.666,1.581,97.753,0,0,0,0,149,332,0,0,3063,2805,0,0,76,7122190336,19416948736,2215383040,35385274368,0,0,0,0,3063,2805,0.624,1.582,97.794,0,0
4.617,2.246,92.637,0.499,0,16384,4734976,18446744073709455360,18446744073709414400,0,0,8775,17294,1,0,105,6900617216,19644825600,2215395328,35385188352,0,0,16384,4734976,8775,17294,4.617,2.246,92.637,0.499,0
5.250,3.612,90.382,0.756,0,0,4911104,18446744073709420544,18446744073709422592,0,0,13992,25936,5,0,163,6393630720,20158304256,2215415808,35384528896,0,0,0,4911104,13995,25948,5.332,3.610,90.302,0.756,0
13.255,11.326,75.042,0.378,0,0,2392064,1920,18446744073709547520,0,0,28304,66671,6,0,1473,6469459968,20537524224,2215452672,34934198272,0,0,0,2392064,28302,66664,13.224,11.419,74.979,0.378,0
21.322,8.105,70.407,0.166,0,0,1486848,880,880,0,0,15274,39457,0,0,776,6547316736,20240171008,2215456768,35153125376,0,0,0,1486848,15272,39450,21.304,8.015,70.515,0.166,0
8.574,3.053,87.829,0.544,0,0,30617600,640,640,0,0,7580,23622,1,0,281,6557741056,20229607424,2215456768,35153141760,0,0,0,30617600,7580,23622,8.543,3.099,87.814,0.544,0
1.878,1.085,92.070,4.967,0,0,194502656,1248,1248,0,0,3952,6834,2,0,28,6555586560,20231761920,2215469056,35153129472,0,0,0,194502656,3953,6836,1.918,1.043,92.077,4.962,0
15.459,9.436,68.239,6.866,0,0,26370048,624,2082,0,0,25131,63603,12,2,625,6717722624,20067807232,2215563264,35153985536,0,0,0,26402816,25145,63648,15.472,9.528,68.128,6.872,0
18.372,12.626,53.314,15.688,0,6979584,80941056,1872,6122,0,0,28851,79721,14,8,761,6902009856,19809828864,2215825408,35221282816,0,0,6979584,81051648,28850,79762,18.517,12.568,53.247,15.668,0
21.972,6.558,53.634,17.836,0,8355840,138846208,640,32997,0,0,15393,62063,9,5,342,7112118272,19421048832,2215825408,35392704512,0,0,8355840,139632640,15429,62011,21.916,6.524,53.701,17.859,0
51.382,14.802,26.159,7.656,0,98304,64315392,240,16124,0,0,22623,89853,37,2,558,7507091456,18975662080,2215874560,35442380800,0,0,98304,63389696,22626,89943,51.423,14.862,26.072,7.643,0
61.677,13.075,20.344,4.903,0,0,84086784,1328,11113,0,0,25564,99544,36,1,823,8145694720,18295320576,2215911424,35476299776,0,0,0,84082688,25554,99518,61.720,13.032,20.344,4.903,0
67.483,20.103,10.954,1.460,0,7716864,52920320,704,11622,0,0,33594,98131,31,4,1055,8902909952,17391022080,2215944192,35612114944,0,0,7716864,52920320,33563,98141,67.483,20.103,10.954,1.460,0
66.909,12.767,15.457,4.868,0,0,170426368,2272,26836,0,0,24939,91694,40,4,746,9095884800,16990556160,2215981056,35805794304,0,0,0,170426368,24942,91637,66.937,12.772,15.421,4.870,0
83.213,9.350,5.525,1.912,0,32768,167350272,400,20956,0,0,18667,52455,48,6,397,9172312064,16862076928,2216009728,35850063872,0,0,32768,167350272,18674,52461,83.198,9.339,5.544,1.919,0
80.178,9.488,4.871,5.464,0,7831552,156569600,400,22462,0,0,20146,57366,25,17,369,9293901824,16437121024,2216099840,36142665728,0,0,7831552,157880320,20137,57348,80.211,9.451,4.852,5.485,0
86.243,10.854,1.725,1.178,0,2613248,188190720,1728,22915,0,0,16300,34615,44,21,235,9786527744,15716761600,2216226816,36359577600,0,0,2613248,187666432,16314,34626,86.291,10.849,1.724,1.135,0
87.867,4.912,3.652,3.568,0,1654784,207126528,704,17857,0,0,12827,34425,56,8,121,10081120256,15417561088,2216259584,36360978432,0,0,1654784,206340096,12842,34453,87.783,4.996,3.652,3.568,0
88.326,10.335,0.921,0.418,0,3342336,182575104,2016,10347,0,0,13712,27368,47,9,213,10569879552,14612561920,2216464384,36664885248,0,0,3342336,183885824,13673,27298,88.368,10.293,0.921,0.418,0
87.317,10.722,1.502,0.459,0,2424832,203665408,0,9464,0,0,14118,27297,58,8,160,11025055744,13838598144,2216574976,36978978816,0,0,2424832,202354688,14120,27310,87.239,10.759,1.543,0.459,0
84.622,14.793,0.334,0.251,0,9666560,91103232,0,6660,0,0,15134,27660,57,8,268,11326816256,13422817280,2216656896,37093146624,0,0,9666560,91103232,15130,27638,84.677,14.777,0.294,0.252,0
87.120,10.895,1.182,0.802,0,11042816,11857920,15028,19778,0,0,17116,38028,33,0,441,11624570880,13427310592,2216751104,36793298944,0,0,11042816,11857920,17143,38131,87.053,10.929,1.219,0.799,0
85.408,10.135,4.121,0.336,0,57344,23162880,18238,21981,0,0,20263,52422,33,0,558,12096249856,12988518400,2216914944,36755030016,0,0,57344,23162880,20236,52323,85.431,10.093,4.139,0.338,0
